adaptive,gov_on,avr_on,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
0,True,True,0.045605799998156726,0.05126810001092963,0.042552800005069,0.04434120000223629,0.042884200025582686,0.046241800009738654,0.04709420001017861,0.044949600007385015,0.05040730000473559,0.04364950000308454,0.04475169998477213,0.045591000001877546,0.04211629999917932,0.044440099998610094,0.04504920000908896,0.05130250001093373,0.04504919997998513,0.044500499992864206,0.04221859999233857,0.04335309998714365,0.04941149998921901,0.047594300005584955,0.04832889998215251,0.04422720000729896,0.04227920001721941,0.044219300005352125,0.04597529998864047,0.05300710001029074,0.045117100002244115,0.04370330000529066,0.04313559998990968,0.04294910002499819,0.04426749999402091,0.04352350000408478,0.04944970001815818,0.04189990001032129,0.044519999995827675,0.04266269999789074,0.043804300017654896,0.04705880000256002,0.04278469999553636,0.05029740001191385,0.04453439998906106,0.04192970000440255,0.04879619998973794,0.042134499992243946,0.05162670000572689,0.04325230000540614,0.05241959998966195,0.045005799998762086
1,True,True,0.04169520002324134,0.03907480000634678,0.04278759998851456,0.04750620000413619,0.040131300018401816,0.039612699998542666,0.040660400001797825,0.04035840000142343,0.04952130001038313,0.039682399976300076,0.04065640000044368,0.04116619998239912,0.04265240000677295,0.04999390000011772,0.042906400020001456,0.04042299999855459,0.039740200008964166,0.043331699998816475,0.03901189999305643,0.03965259998221882,0.042257399996742606,0.03843689998029731,0.04004359999089502,0.04028049999033101,0.04134460000204854,0.048108400020282716,0.04343789999256842,0.03955470002256334,0.03952489999937825,0.04114399998798035,0.04882140000700019,0.03847140001016669,0.041513700009090826,0.04192839999450371,0.04067200000281446,0.04861460000392981,0.03888370000640862,0.040801199997076765,0.041759600018849596,0.04029790000640787,0.05105040001217276,0.039947899989783764,0.0415948000154458,0.044915700011188164,0.041254399984609336,0.03957100000116043,0.040571599995018914,0.04326149998814799,0.03954719999455847,0.041466299997409806
