gov_on,avr_on,adaptive_on,run_1,run_2,run_3,run_4,run_5,run_6,run_7,run_8,run_9,run_10,run_11,run_12,run_13,run_14,run_15,run_16,run_17,run_18,run_19,run_20,run_21,run_22,run_23,run_24,run_25,run_26,run_27,run_28,run_29,run_30,run_31,run_32,run_33,run_34,run_35,run_36,run_37,run_38,run_39,run_40,run_41,run_42,run_43,run_44,run_45,run_46,run_47,run_48,run_49,run_50
true,true,true,1.0879174,0.9861569000000001,1.0415665,0.9848436,1.0121028,0.9869798000000001,1.058778,0.9913594000000001,1.0315941,0.9858863000000001,0.9879912000000001,1.0229154,0.9936215,0.9776772,1.0376625000000002,0.9882856000000001,0.9874413000000001,0.9984587,0.9989084,1.0254478,1.0000944,0.9825522000000001,0.9948122,0.9804519,1.0431048,0.9934385000000001,1.0069133000000001,0.9847147,0.9924189000000001,0.9901173000000001,0.9994337000000001,0.9868602000000001,1.0534924,0.9972033,1.0046423,0.9907737000000001,0.9916609000000001,1.0051350000000001,1.0063114,1.0124950000000001,1.0122185000000001,1.0031532,1.0057964000000001,1.0064601,1.0689415,1.0154727000000001,1.0172448,1.0091731000000002,1.0205141,1.0159316
true,true,false,0.9292787,0.9333014000000001,0.9388872,0.8743881,0.9345567,0.9379318000000001,0.8719903000000001,0.9427565000000001,0.9284266000000001,0.8718335,0.9577544,0.9809686000000001,0.8696713,0.9544537000000001,0.8869784000000001,0.9342091,0.9276827000000001,0.8842856,0.9418148000000001,0.9364131000000001,0.8717894,0.9308724,0.9433911,0.8801487,0.9441186,0.9365518,0.8805792,0.9362929000000001,0.8880737000000001,0.9316932000000001,0.937567,0.9125569,0.9313164,0.9331882,0.8815282000000001,0.9403412000000001,0.9329626000000001,0.8687193000000001,0.9291676000000001,0.9373197000000001,0.8746360000000001,0.9308408,0.8737021,0.9275286,0.9386404,0.8802849,0.9200498,0.9239292,0.8687575000000001,0.9334985
true,false,true,0.7035712000000001,0.7507515,0.7651073,0.7082117,0.7644348000000001,0.6985278,0.7683786,0.6883245,0.7597762,0.6944184,0.7561347,0.7149567,0.7518277000000001,0.6979748,0.7640100000000001,0.7164144,0.750754,0.7065724,0.7472431,0.6991566,0.7507239,0.7031193,0.7689356,0.7043262,0.7650788000000001,0.697342,0.7474347,0.7667997000000001,0.6848226000000001,0.7646334,0.7116224000000001,0.7548422,0.6982268,0.7537751,0.6903378,0.7553986,0.6981593,0.7503574000000001,0.7040040000000001,0.7768476000000001,0.6942457000000001,0.7599767000000001,0.6987132,0.7583537,0.7015587000000001,0.7547847000000001,0.7316659000000001,0.7920215,0.7000021000000001,0.7486097
true,false,false,0.7261952,0.7776997,0.7235618,0.7761754000000001,0.7206548,0.7235625,0.7745635000000001,0.7372936,0.8015138,0.7196379,0.7817069000000001,0.7097023,0.7310030000000001,0.7902708,0.7161539,0.7905575,0.7225597,0.7275194,0.7801649,0.7208765,0.7737940000000001,0.7405379000000001,0.7902889000000001,0.7217622,0.7305933,0.7736955000000001,0.7274002,0.7749423000000001,0.7178056,0.7286928,0.7772626,0.7340092,0.7749940000000001,0.7242691,0.7849606,0.7179052,0.7252211000000001,0.7885311,0.7219772000000001,0.7829157000000001,0.7201439000000001,0.7264866000000001,0.7728471,0.7232182,0.7854842000000001,0.7249174,0.7881231000000001,0.7276533000000001,0.7299624,0.7829526
false,true,true,0.8571977000000001,0.7852284,0.8652747000000001,0.8604199,0.7992885000000001,0.8542747,0.8513911000000001,0.8620776,0.7830493000000001,0.8508222000000001,0.8500944,0.7989022,0.8556416,0.8531879,0.8624156000000001,0.7925511000000001,0.8541447000000001,0.8630923,0.803589,0.8444351000000001,0.8477174000000001,0.811795,0.8559143,0.8353755,0.846466,0.7792186000000001,0.8477259,0.8564993000000001,0.7913943,0.8562661,0.8467030000000001,0.8413828000000001,0.7882328000000001,0.8416665000000001,0.8410128,0.7878784000000001,0.8451459,0.8314531000000001,0.8490315,0.7811342,0.8416546,0.8513184,0.7899471,0.8375621000000001,0.8396011000000001,0.8519546,0.7845079,0.8331039,0.844663,0.7819105000000001
false,true,false,0.8501653,0.9982375000000001,0.7839860000000001,0.8521179000000001,0.7899662000000001,0.8417038,0.7947621,0.8405832000000001,0.853902,0.7890913,0.8366165000000001,0.7855606,0.8466837,0.7867856000000001,0.8366393000000001,0.8016445000000001,0.8479427,0.8505907,0.7878854000000001,0.8534430000000001,0.8148504000000001,0.8360813,0.8043489,0.8389558,0.8568367,0.7785907000000001,0.8478506,0.8033531,0.8377069,0.7931994,0.8331875000000001,0.7869886,0.8475993,0.8964831000000001,0.9171373,1.1046114,0.8356066000000001,0.9399265000000001,0.9431705,1.0102214,0.9906072,0.9632846,1.1013525000000002,0.9546846000000001,1.0239356000000002,0.935204,0.9307958000000001,0.8955825000000001,0.9194832000000001,0.9187982
false,false,true,0.8655312000000001,1.3318469000000002,0.7962761,0.8326920000000001,0.7274299000000001,0.9191228,0.7447113000000001,0.8456048,0.7888845000000001,0.9053439000000001,1.0822128,0.8272067000000001,1.0844705000000001,0.7610404000000001,0.9234856,0.7566369000000001,0.9690433,0.8572797000000001,0.9798450000000001,0.8562551,0.9044818,0.9342287,0.7838516000000001,0.7987792,0.7036671,0.7608091,0.7594074000000001,0.7906032000000001,0.7634079,0.7830389000000001,0.7556241,0.767923,0.6855954000000001,0.8169642,0.7743807,0.6860200000000001,0.7861187000000001,0.73519,0.8400408,0.755696,0.7717133,0.7564368,0.8333037000000001,0.7303249,0.7950643000000001,0.8176243000000001,0.7109597000000001,0.759082,0.7141885,0.7730763
false,false,false,0.6828901,0.6945454000000001,0.7464066,0.7076082,0.6958995,0.7470493,0.6866086,0.7872127000000001,0.6938174,0.7107915,0.800987,0.7178713,0.7318188,0.7766651,0.6947844000000001,0.7099149,0.8356208,0.7220052,0.713357,0.8072842,0.7275726,0.7205309000000001,0.7546435,0.7165673,0.7718028,0.7995963,0.7120719000000001,0.8451498000000001,0.7527721,0.7620926,0.7953672,0.6895444000000001,0.6870325,0.7532829000000001,0.6940851,0.7166277000000001,0.7708635,0.7060566,0.7701788,0.8007679000000001,0.7083836,0.7073159,0.7674650000000001,0.724128,0.7169018,0.7553494000000001,0.7710446000000001,0.7638269000000001,0.6904566000000001,0.6991014000000001
